"","feed_pub_date","item_title","item_description","item_link"
"16",2021-01-21 07:08:00,"BioNTech und Pfizer: Impfstart in Deutschland erfolgt – höhere Kapazitäten gefordert - DER AKTIONÄR","BioNTech und Pfizer: Impfstart in Deutschland erfolgt – höhere Kapazitäten gefordert&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/biontech-und-pfizer-impfstart-in-deutschland-erfolgt-hoehere-kapazitaeten-gefordert-20222982.html"
"17",2021-01-21 07:08:00,"Weitere Millionen Dosen an Corona-Impfstoff von Biontech/Pfizer bestellt - VIENNA.AT","Weitere Millionen Dosen an Corona-Impfstoff von Biontech/Pfizer bestellt&nbsp;&nbsp;VIENNA.AT","https://www.vienna.at/weitere-millionen-dosen-an-corona-impfstoff-von-biontech-pfizer-bestellt/6870793"
"18",2021-01-21 07:08:00,"Mit Biontech/Pfizer-Impfstoff: Corona-Impfungen europaweit angelaufen - DAZ.online","Mit Biontech/Pfizer-Impfstoff: Corona-Impfungen europaweit angelaufen&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/12/27/corona-impfungen-europaweit-angelaufen"
"19",2021-01-21 07:08:00,"BioNTech und Pfizer liefern weitere 100 Millionen Impfdosen an USA - Ärzte Zeitung","BioNTech und Pfizer liefern weitere 100 Millionen Impfdosen an USA&nbsp;&nbsp;Ärzte Zeitung","https://www.aerztezeitung.de/Wirtschaft/BioNTech-und-Pfizer-liefern-weitere-100-Millionen-Impfdosen-an-USA-415884.html"
"20",2021-01-21 07:08:00,"Pfizer- und BioNTech-Aktie in Rot: Spahn rechnet bald mit höherer Impfstoffproduktion von BioNTech und Pfizer in Deutschland - finanzen.net","Pfizer- und BioNTech-Aktie in Rot: Spahn rechnet bald mit höherer Impfstoffproduktion von BioNTech und Pfizer in Deutschland&nbsp;&nbsp;finanzen.net","https://www.finanzen.net/nachricht/aktien/neue-produktionsstaetten-pfizer-und-biontech-aktie-in-rot-spahn-rechnet-bald-mit-hoeherer-impfstoffproduktion-von-biontech-und-pfizer-in-deutschland-9647851"
"21",2021-01-21 07:08:00,"Bund erhält 180.000 weniger Impfstoffdosen von Pfizer/BioNTech - finanzen.net","Bund erhält 180.000 weniger Impfstoffdosen von Pfizer/BioNTech&nbsp;&nbsp;finanzen.net","https://www.finanzen.net/nachricht/aktien/lieferkuerzungen-bund-erhaelt-180-000-weniger-impfstoffdosen-von-pfizer-biontech-9714062"
"22",2021-01-21 07:08:00,"In Brandenburg derzeit keine Termine über die Corona-Hotline - Potsdamer Neueste Nachrichten","In Brandenburg derzeit keine Termine über die Corona-Hotline&nbsp;&nbsp;Potsdamer Neueste Nachrichten","https://www.pnn.de/brandenburg/lieferverzug-bei-biontech-pfizer-impfstoff-in-brandenburg-derzeit-keine-termine-ueber-die-corona-hotline/26826086.html"
"23",2021-01-21 07:08:00,"Corona-Impfstoff von Biontech/Pfizer und Moderna im Vergleich - Welcher schützt besser? - Oberbayerisches Volksblatt","Corona-Impfstoff von Biontech/Pfizer und Moderna im Vergleich - Welcher schützt besser?&nbsp;&nbsp;Oberbayerisches Volksblatt","https://www.ovb-online.de/weltspiegel/verbraucher/corona-impfstoff-biontech-pfizer-moderna-impfung-vergleich-coronavirus-kassel-hna-zr-90163518.html"
"24",2021-01-21 07:08:00,"Zweitimpfung heute und morgen mit Biontech/Pfizer-Impfstoff - Lüttringhauser","Zweitimpfung heute und morgen mit Biontech/Pfizer-Impfstoff&nbsp;&nbsp;Lüttringhauser","https://www.luettringhauser.de/2021/01/20/zweitimpfung-heute-und-morgen-mit-biontech-pfizer-impfstoff/"
"25",2021-01-21 07:08:00,"Corona-Impfstoff-Entwickler BioNTech, Pfizer und Moderna: Aktien deutlich unter Druck - DER AKTIONÄR","Corona-Impfstoff-Entwickler BioNTech, Pfizer und Moderna: Aktien deutlich unter Druck&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/corona-impfstoff-entwickler-biontech-pfizer-und-moderna-aktien-deutlich-unter-druck-20222917.html"
