"","feed_pub_date","item_title","item_description","item_link"
"15",2021-01-21 07:08:00,"Umbaumaßnahmen: Lieferung für Biontech/Pfizer- Impfstoff verzögert sich - ka-news.de","Umbaumaßnahmen: Lieferung für Biontech/Pfizer- Impfstoff verzögert sich&nbsp;&nbsp;ka-news.de","https://www.ka-news.de/region/karlsruhe/coronavirus-karlsruhe./umbaumassnahmen-lieferung-fuer-biontechpfizer-impfstoff-verzoegert-sich;art6066,2613896"
"16",2021-01-21 07:08:00,"Biontech/Pfizer versus Moderna: Die zugelassenen mRNA-Impfstoffe im Vergleich - DAZ.online","Biontech/Pfizer versus Moderna: Die zugelassenen mRNA-Impfstoffe im Vergleich&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2021/01/15/die-zugelassenen-mrna-impfstoffe-im-vergleich"
"17",2021-01-21 07:08:00,"Einschätzung der Arzneimittelbehörde: So sicher sind die zugelassenen Impfstoffe - DER SPIEGEL","Einschätzung der Arzneimittelbehörde: So sicher sind die zugelassenen Impfstoffe&nbsp;&nbsp;DER SPIEGEL","https://www.spiegel.de/wissenschaft/medizin/moderna-und-biontech-pfizer-so-sicher-sind-die-zugelassenen-impfstoffe-a-5fd77d1f-8f83-4841-92e0-c7d387b36a2f"
"18",2021-01-21 07:08:00,"Lieferengpass bei Impfstoff von Biontech/Pfizer - Schaffhauser Nachrichten","Lieferengpass bei Impfstoff von Biontech/Pfizer&nbsp;&nbsp;Schaffhauser Nachrichten","https://www.shn.ch/region/kanton/2021-01-17/lieferengpass-bei-impfstoff-von-biontechpfizer"
"19",2021-01-21 07:08:00,"Mit Biontech/Pfizer-Impfstoff: Corona-Impfungen europaweit angelaufen - DAZ.online","Mit Biontech/Pfizer-Impfstoff: Corona-Impfungen europaweit angelaufen&nbsp;&nbsp;DAZ.online","https://www.deutsche-apotheker-zeitung.de/news/artikel/2020/12/27/corona-impfungen-europaweit-angelaufen"
"20",2021-01-21 07:08:00,"BioNTech und Pfizer: Impfstart in Deutschland erfolgt – höhere Kapazitäten gefordert - DER AKTIONÄR","BioNTech und Pfizer: Impfstart in Deutschland erfolgt – höhere Kapazitäten gefordert&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/biontech-und-pfizer-impfstart-in-deutschland-erfolgt-hoehere-kapazitaeten-gefordert-20222982.html"
"21",2021-01-21 07:08:00,"Impfstoffe schützen auch vor Coronavirus-Mutationen | Biontech/Pfizer - SWR","Impfstoffe schützen auch vor Coronavirus-Mutationen | Biontech/Pfizer&nbsp;&nbsp;SWR","https://www.swr.de/swr2/wissen/impfstoffe-schuetzen-auch-gegen-coronavirus-mutationen-100.html"
"22",2021-01-21 07:08:00,"Pfizer- und BioNTech-Aktie in Rot: Spahn rechnet bald mit höherer Impfstoffproduktion von BioNTech und Pfizer in Deutschland - finanzen.net","Pfizer- und BioNTech-Aktie in Rot: Spahn rechnet bald mit höherer Impfstoffproduktion von BioNTech und Pfizer in Deutschland&nbsp;&nbsp;finanzen.net","https://www.finanzen.net/nachricht/aktien/neue-produktionsstaetten-pfizer-und-biontech-aktie-in-rot-spahn-rechnet-bald-mit-hoeherer-impfstoffproduktion-von-biontech-und-pfizer-in-deutschland-9647851"
"23",2021-01-21 07:08:00,"Deal mit Pfizer und Biontech - Israel sichert sich mit Datenfreigabe grossen Vorrat an Impfdosen - Der Bund","Deal mit Pfizer und Biontech - Israel sichert sich mit Datenfreigabe grossen Vorrat an Impfdosen&nbsp;&nbsp;Der Bund","https://www.derbund.ch/israel-sichert-sich-mit-datenfreigabe-grossen-vorrat-an-impfdosen-861147440551"
"24",2021-01-21 07:08:00,"Corona-Impfstoff-Entwickler BioNTech, Pfizer und Moderna: Aktien deutlich unter Druck - DER AKTIONÄR","Corona-Impfstoff-Entwickler BioNTech, Pfizer und Moderna: Aktien deutlich unter Druck&nbsp;&nbsp;DER AKTIONÄR","https://www.deraktionaer.de/artikel/pharma-biotech/corona-impfstoff-entwickler-biontech-pfizer-und-moderna-aktien-deutlich-unter-druck-20222917.html"
"25",2021-01-21 07:08:00,"WHO erteilt Notfallzulassung für BioNTech-Impfstoff - DW (Deutsch)","WHO erteilt Notfallzulassung für BioNTech-Impfstoff&nbsp;&nbsp;DW (Deutsch)","https://www.dw.com/de/who-erteilt-notfallzulassung-f%C3%BCr-biontech-impfstoff/a-56108216"
"26",2021-01-21 07:08:00,"In Brandenburg derzeit keine Termine über die Corona-Hotline - Potsdamer Neueste Nachrichten","In Brandenburg derzeit keine Termine über die Corona-Hotline&nbsp;&nbsp;Potsdamer Neueste Nachrichten","https://www.pnn.de/brandenburg/lieferverzug-bei-biontech-pfizer-impfstoff-in-brandenburg-derzeit-keine-termine-ueber-die-corona-hotline/26826086.html"
"27",2021-01-21 07:08:00,"Biontech/Pfizer-Vakzin: Lizenz zum Impfen - Süddeutsche Zeitung","Biontech/Pfizer-Vakzin: Lizenz zum Impfen&nbsp;&nbsp;Süddeutsche Zeitung","https://www.sueddeutsche.de/wirtschaft/corona-impfstoff-lizenz-1.5159754"
